CA	SASD	2007	CORE	STATE_AS	500	502	N2PF.
CA	SASD	2007	CORE	E_CCS1	391	395	N4PF.
CA	SASD	2007	CORE	NCPT	453	456	N3PF.
CA	SASD	2007	CORE	PL_MSA1993	469	472	N3PF.
CA	SASD	2007	CORE	PL_UR_CAT4	480	482	N2PF.
CA	SASD	2007	CORE	DXCCS24	358	362	N4PF.
CA	SASD	2007	CORE	DXCCS25	362	366	N4PF.
CA	SASD	2007	CORE	DXCCS20	342	346	N4PF.
CA	SASD	2007	CORE	DXCCS21	346	350	N4PF.
CA	SASD	2007	CORE	DXCCS22	350	354	N4PF.
CA	SASD	2007	CORE	DXCCS23	354	358	N4PF.
CA	SASD	2007	CORE	RACE_X	498	500	$CHAR2.
CA	SASD	2007	CORE	CPT2	18	23	$CHAR5.
CA	SASD	2007	CORE	DX15	211	216	$CHAR5.
CA	SASD	2007	CORE	PROCTYPE	491	494	N3PF.
CA	SASD	2007	CORE	STATE_OS	504	506	N2PF.
CA	SASD	2007	CORE	DXCCS19	338	342	N4PF.
CA	SASD	2007	CORE	DXCCS18	334	338	N4PF.
CA	SASD	2007	CORE	DISPUNIFORM	122	124	N2PF.
CA	SASD	2007	CORE	DXCCS11	306	310	N4PF.
CA	SASD	2007	CORE	DXCCS10	302	306	N4PF.
CA	SASD	2007	CORE	DXCCS13	314	318	N4PF.
CA	SASD	2007	CORE	DXCCS12	310	314	N4PF.
CA	SASD	2007	CORE	DXCCS15	322	326	N4PF.
CA	SASD	2007	CORE	DXCCS14	318	322	N4PF.
CA	SASD	2007	CORE	DXCCS17	330	334	N4PF.
CA	SASD	2007	CORE	DXCCS16	326	330	N4PF.
CA	SASD	2007	CORE	DXCCS5	282	286	N4PF.
CA	SASD	2007	CORE	DX6	166	171	$CHAR5.
CA	SASD	2007	CORE	DX5	161	166	$CHAR5.
CA	SASD	2007	CORE	DX4	156	161	$CHAR5.
CA	SASD	2007	CORE	PNUM_R	482	491	N9PF.
CA	SASD	2007	CORE	NDX	456	458	N2PF.
CA	SASD	2007	CORE	DX1	141	146	$CHAR5.
CA	SASD	2007	CORE	DIED	118	120	N2PF.
CA	SASD	2007	CORE	PAY1_X	464	466	$CHAR2.
CA	SASD	2007	CORE	NEOMAT	460	462	N2PF.
CA	SASD	2007	CORE	KEY	426	440	14.
CA	SASD	2007	CORE	NECODE	458	460	N2PF.
CA	SASD	2007	CORE	DXCCS9	298	302	N4PF.
CA	SASD	2007	CORE	DXCCS8	294	298	N4PF.
CA	SASD	2007	CORE	DX9	181	186	$CHAR5.
CA	SASD	2007	CORE	DX8	176	181	$CHAR5.
CA	SASD	2007	CORE	DX7	171	176	$CHAR5.
CA	SASD	2007	CORE	DXCCS4	278	282	N4PF.
CA	SASD	2007	CORE	DXCCS7	290	294	N4PF.
CA	SASD	2007	CORE	DXCCS6	286	290	N4PF.
CA	SASD	2007	CORE	DXCCS1	266	270	N4PF.
CA	SASD	2007	CORE	DX2	146	151	$CHAR5.
CA	SASD	2007	CORE	DXCCS3	274	278	N4PF.
CA	SASD	2007	CORE	DXCCS2	270	274	N4PF.
CA	SASD	2007	CORE	LOS	440	445	N5PF.
CA	SASD	2007	CORE	PL_CBSA	466	469	N3PF.
CA	SASD	2007	CORE	DMONTH	514	516	N2PF.
CA	SASD	2007	CORE	ECODE1	366	371	$CHAR5.
CA	SASD	2007	CORE	ECODE2	371	376	$CHAR5.
CA	SASD	2007	CORE	ECODE3	376	381	$CHAR5.
CA	SASD	2007	CORE	ECODE4	381	386	$CHAR5.
CA	SASD	2007	CORE	STATE_ED	502	504	N2PF.
CA	SASD	2007	CORE	CPT11	63	68	$CHAR5.
CA	SASD	2007	CORE	CPT10	58	63	$CHAR5.
CA	SASD	2007	CORE	CPT13	73	78	$CHAR5.
CA	SASD	2007	CORE	RACE	496	498	N2PF.
CA	SASD	2007	CORE	HCUP_AS	413	415	N2PF.
CA	SASD	2007	CORE	CPT14	78	83	$CHAR5.
CA	SASD	2007	CORE	CPT17	93	98	$CHAR5.
CA	SASD	2007	CORE	CPT16	88	93	$CHAR5.
CA	SASD	2007	CORE	CPT19	103	108	$CHAR5.
CA	SASD	2007	CORE	CPT18	98	103	$CHAR5.
CA	SASD	2007	CORE	DISPUB04	120	122	N2PF.
CA	SASD	2007	CORE	DX13	201	206	$CHAR5.
CA	SASD	2007	CORE	DX12	196	201	$CHAR5.
CA	SASD	2007	CORE	DX11	191	196	$CHAR5.
CA	SASD	2007	CORE	DX10	186	191	$CHAR5.
CA	SASD	2007	CORE	DX17	221	226	$CHAR5.
CA	SASD	2007	CORE	DX16	216	221	$CHAR5.
CA	SASD	2007	CORE	FEMALE	411	413	N2PF.
CA	SASD	2007	CORE	DX14	206	211	$CHAR5.
CA	SASD	2007	CORE	DX19	231	236	$CHAR5.
CA	SASD	2007	CORE	DX18	226	231	$CHAR5.
CA	SASD	2007	CORE	HCUP_OS	417	419	N2PF.
CA	SASD	2007	CORE	DQTR	126	128	N2PF.
CA	SASD	2007	CORE	PSTATE	494	496	$CHAR2.
CA	SASD	2007	CORE	DX3	151	156	$CHAR5.
CA	SASD	2007	CORE	AYEAR	510	514	N4PF.
CA	SASD	2007	CORE	HOSPBRTH	421	424	N3PF.
CA	SASD	2007	CORE	HOSPST	424	426	$CHAR2.
CA	SASD	2007	CORE	DSHOSPID	128	141	$CHAR13.
CA	SID	2008	CORE	MEDINCSTQ	399	401	N2PF.
CA	SID	2008	CORE	PRYEAR8	810	814	N4PF.
CA	SID	2008	CORE	PRYEAR9	814	818	N4PF.
CA	SID	2008	CORE	BMONTH	738	740	N2PF.
CA	SID	2008	CORE	PRYEAR4	794	798	N4PF.
CA	SID	2008	CORE	PRYEAR5	798	802	N4PF.
CA	SID	2008	CORE	AGE	0	3	N3PF.
CA	SID	2008	CORE	PRYEAR7	806	810	N4PF.
CA	SID	2008	CORE	DX20	149	154	$CHAR5.
CA	SID	2008	CORE	PRYEAR1	782	786	N4PF.
CA	SID	2008	CORE	PRYEAR2	786	790	N4PF.
CA	SID	2008	CORE	PRYEAR3	790	794	N4PF.
CA	SID	2008	CORE	DXPOA17	295	296	$CHAR1.
CA	SID	2008	CORE	DRG_NoPOA	38	41	N3PF.
CA	SID	2008	CORE	DX24	169	174	$CHAR5.
CA	SID	2008	CORE	DX25	174	179	$CHAR5.
CA	SID	2008	CORE	DX22	159	164	$CHAR5.
CA	SID	2008	CORE	DX23	164	169	$CHAR5.
CA	SID	2008	CORE	DRG	30	33	N3PF.
CA	SID	2008	CORE	DX21	154	159	$CHAR5.
CA	SID	2008	CORE	E_CCS1	329	333	N4PF.
CA	SID	2008	CORE	PRDAY19	680	685	N5PF.
CA	SID	2008	CORE	E_CCS3	337	341	N4PF.
CA	SID	2008	CORE	E_CCS2	333	337	N4PF.
CA	SID	2008	CORE	E_CCS5	345	349	N4PF.
CA	SID	2008	CORE	E_CCS4	341	345	N4PF.
CA	SID	2008	CORE	LOS_X	389	395	N6PF.
CA	SID	2008	CORE	PRCCS13	563	566	N3PF.
CA	SID	2008	CORE	PRDAY11	640	645	N5PF.
CA	SID	2008	CORE	PRCCS11	557	560	N3PF.
CA	SID	2008	CORE	PRCCS10	554	557	N3PF.
CA	SID	2008	CORE	PRCCS17	575	578	N3PF.
CA	SID	2008	CORE	PRCCS16	572	575	N3PF.
CA	SID	2008	CORE	PRCCS15	569	572	N3PF.
CA	SID	2008	CORE	PRCCS14	566	569	N3PF.
CA	SID	2008	CORE	ASOURCE	13	15	N2PF.
CA	SID	2008	CORE	TOTCHG_X	713	728	N15P2F.
CA	SID	2008	CORE	MDC24	397	399	N2PF.
CA	SID	2008	CORE	PR7	467	471	$CHAR4.
CA	SID	2008	CORE	ASOURCE_X	15	18	$CHAR3.
CA	SID	2008	CORE	AGEDAY	3	6	N3PF.
CA	SID	2008	CORE	AGEMONTH	6	9	N3PF.
CA	SID	2008	CORE	HISPANIC_X	360	361	$CHAR1.
CA	SID	2008	CORE	DXPOA6	284	285	$CHAR1.
CA	SID	2008	CORE	DXPOA7	285	286	$CHAR1.
CA	SID	2008	CORE	DXPOA4	282	283	$CHAR1.
CA	SID	2008	CORE	DXPOA5	283	284	$CHAR1.
CA	SID	2008	CORE	DXPOA2	280	281	$CHAR1.
CA	SID	2008	CORE	DXPOA3	281	282	$CHAR1.
CA	SID	2008	CORE	PR3	451	455	$CHAR4.
CA	SID	2008	CORE	PR2	447	451	$CHAR4.
CA	SID	2008	CORE	PR9	475	479	$CHAR4.
CA	SID	2008	CORE	PR8	471	475	$CHAR4.
CA	SID	2008	CORE	DXPOA8	286	287	$CHAR1.
CA	SID	2008	CORE	DXPOA9	287	288	$CHAR1.
CA	SID	2008	CORE	ASCHED	11	13	N2PF.
CA	SID	2008	CORE	PRYEAR21	862	None	N4PF.
CA	SID	2008	CORE	PRYEAR20	858	862	N4PF.
CA	SID	2008	CORE	DISP_X	24	26	$CHAR2.
CA	SID	2008	CORE	NPR	407	409	N2PF.
CA	SID	2008	CORE	PRMONTH18	774	776	N2PF.
CA	SID	2008	CORE	PRMONTH19	776	778	N2PF.
CA	SID	2008	CORE	PL_RUCA4_2005	426	428	N2PF.
CA	SID	2008	CORE	DRGVER	36	38	N2PF.
CA	SID	2008	CORE	PL_RUCC2003	428	430	N2PF.
CA	SID	2008	CORE	PRMONTH13	764	766	N2PF.
CA	SID	2008	CORE	PRMONTH10	758	760	N2PF.
CA	SID	2008	CORE	PRMONTH11	760	762	N2PF.
CA	SID	2008	CORE	PRMONTH16	770	772	N2PF.
CA	SID	2008	CORE	PRMONTH17	772	774	N2PF.
CA	SID	2008	CORE	PRMONTH14	766	768	N2PF.
CA	SID	2008	CORE	PRMONTH15	768	770	N2PF.
CA	SID	2008	CORE	AWEEKEND	18	20	N2PF.
CA	SID	2008	CORE	PRYEAR16	842	846	N4PF.
CA	SID	2008	CORE	PRYEAR17	846	850	N4PF.
CA	SID	2008	CORE	PL_NCHS2006	424	426	N2PF.
CA	SID	2008	CORE	PL_UIC2003	430	432	N2PF.
CA	SID	2008	CORE	PRYEAR12	826	830	N4PF.
CA	SID	2008	CORE	PRYEAR13	830	834	N4PF.
CA	SID	2008	CORE	PRYEAR10	818	822	N4PF.
CA	SID	2008	CORE	PRYEAR11	822	826	N4PF.
CA	SID	2008	CORE	PR5	459	463	$CHAR4.
CA	SID	2008	CORE	PAY1	409	411	N2PF.
CA	SID	2008	CORE	PRYEAR18	850	854	N4PF.
CA	SID	2008	CORE	HCUP_ED	356	358	N2PF.
CA	SID	2008	CORE	PAYER1_X	414	418	$CHAR4.
CA	SID	2008	CORE	PRDAY18	675	680	N5PF.
CA	SID	2008	CORE	PRYEAR6	802	806	N4PF.
CA	SID	2008	CORE	Homeless	366	368	N2PF.
CA	SID	2008	CORE	PRCCS19	581	584	N3PF.
CA	SID	2008	CORE	PRMONTH21	780	782	N2PF.
CA	SID	2008	CORE	PRMONTH20	778	780	N2PF.
CA	SID	2008	CORE	PRMONTH8	754	756	N2PF.
CA	SID	2008	CORE	PRMONTH9	756	758	N2PF.
CA	SID	2008	CORE	PRCCS20	584	587	N3PF.
CA	SID	2008	CORE	PRCCS21	587	590	N3PF.
CA	SID	2008	CORE	PL_MSA1993	421	424	N3PF.
CA	SID	2008	CORE	PRMONTH1	740	742	N2PF.
CA	SID	2008	CORE	PRMONTH2	742	744	N2PF.
CA	SID	2008	CORE	PRMONTH3	744	746	N2PF.
CA	SID	2008	CORE	PRMONTH4	746	748	N2PF.
CA	SID	2008	CORE	PRMONTH5	748	750	N2PF.
CA	SID	2008	CORE	PRMONTH6	750	752	N2PF.
CA	SID	2008	CORE	PL_UR_CAT4	432	434	N2PF.
CA	SID	2008	CORE	DX12	109	114	$CHAR5.
CA	SID	2008	CORE	DXCCS24	271	275	N4PF.
CA	SID	2008	CORE	DXCCS25	275	279	N4PF.
CA	SID	2008	CORE	YEAR	728	732	N4PF.
CA	SID	2008	CORE	DXCCS20	255	259	N4PF.
CA	SID	2008	CORE	DXCCS21	259	263	N4PF.
CA	SID	2008	CORE	DXCCS22	263	267	N4PF.
CA	SID	2008	CORE	DXCCS23	267	271	N4PF.
CA	SID	2008	CORE	RACE_X	702	703	$CHAR1.
CA	SID	2008	CORE	PR10	479	483	$CHAR4.
CA	SID	2008	CORE	PR13	491	495	$CHAR4.
CA	SID	2008	CORE	PR12	487	491	$CHAR4.
CA	SID	2008	CORE	PR15	499	503	$CHAR4.
CA	SID	2008	CORE	PR14	495	499	$CHAR4.
CA	SID	2008	CORE	PR17	507	511	$CHAR4.
CA	SID	2008	CORE	PRCCS12	560	563	N3PF.
CA	SID	2008	CORE	PR19	515	519	$CHAR4.
CA	SID	2008	CORE	PR18	511	515	$CHAR4.
CA	SID	2008	CORE	DRG24	33	36	N3PF.
CA	SID	2008	CORE	PRDAY9	630	635	N5PF.
CA	SID	2008	CORE	HospitalUnit	368	370	N2PF.
CA	SID	2008	CORE	PRDAY12	645	650	N5PF.
CA	SID	2008	CORE	DXPOA14	292	293	$CHAR1.
CA	SID	2008	CORE	DXPOA15	293	294	$CHAR1.
CA	SID	2008	CORE	DXPOA16	294	295	$CHAR1.
CA	SID	2008	CORE	AMONTH	9	11	N2PF.
CA	SID	2008	CORE	DXPOA10	288	289	$CHAR1.
CA	SID	2008	CORE	DXPOA11	289	290	$CHAR1.
CA	SID	2008	CORE	DXPOA12	290	291	$CHAR1.
CA	SID	2008	CORE	DXPOA13	291	292	$CHAR1.
CA	SID	2008	CORE	PROCTYPE	695	698	N3PF.
CA	SID	2008	CORE	PRDAY14	655	660	N5PF.
CA	SID	2008	CORE	DXPOA18	296	297	$CHAR1.
CA	SID	2008	CORE	DXPOA19	297	298	$CHAR1.
CA	SID	2008	CORE	PRDAY15	660	665	N5PF.
CA	SID	2008	CORE	E_POA2	350	351	$CHAR1.
CA	SID	2008	CORE	E_POA3	351	352	$CHAR1.
CA	SID	2008	CORE	E_POA1	349	350	$CHAR1.
CA	SID	2008	CORE	PRDAY16	665	670	N5PF.
CA	SID	2008	CORE	E_POA4	352	353	$CHAR1.
CA	SID	2008	CORE	E_POA5	353	354	$CHAR1.
CA	SID	2008	CORE	PRDAY17	670	675	N5PF.
CA	SID	2008	CORE	DX10	99	104	$CHAR5.
CA	SID	2008	CORE	DXCCS19	251	255	N4PF.
CA	SID	2008	CORE	DXCCS18	247	251	N4PF.
CA	SID	2008	CORE	DISPUNIFORM	22	24	N2PF.
CA	SID	2008	CORE	DXCCS11	219	223	N4PF.
CA	SID	2008	CORE	MDC	395	397	N2PF.
CA	SID	2008	CORE	DXCCS13	227	231	N4PF.
CA	SID	2008	CORE	DXCCS12	223	227	N4PF.
CA	SID	2008	CORE	DXCCS15	235	239	N4PF.
CA	SID	2008	CORE	DXCCS14	231	235	N4PF.
CA	SID	2008	CORE	DXCCS17	243	247	N4PF.
CA	SID	2008	CORE	DXCCS16	239	243	N4PF.
CA	SID	2008	CORE	PRMONTH12	762	764	N2PF.
CA	SID	2008	CORE	DX6	79	84	$CHAR5.
CA	SID	2008	CORE	PRMONTH7	752	754	N2PF.
CA	SID	2008	CORE	DX5	74	79	$CHAR5.
CA	SID	2008	CORE	DXPOA21	299	300	$CHAR1.
CA	SID	2008	CORE	DXPOA20	298	299	$CHAR1.
CA	SID	2008	CORE	DXPOA23	301	302	$CHAR1.
CA	SID	2008	CORE	DX4	69	74	$CHAR5.
CA	SID	2008	CORE	DXPOA25	303	304	$CHAR1.
CA	SID	2008	CORE	DXPOA24	302	303	$CHAR1.
CA	SID	2008	CORE	PRDAY10	635	640	N5PF.
CA	SID	2008	CORE	DX3	64	69	$CHAR5.
CA	SID	2008	CORE	PR16	503	507	$CHAR4.
CA	SID	2008	CORE	NDX	401	403	N2PF.
CA	SID	2008	CORE	DX1	54	59	$CHAR5.
CA	SID	2008	CORE	DX7	84	89	$CHAR5.
CA	SID	2008	CORE	DNR	26	28	N2PF.
CA	SID	2008	CORE	PRDAY2	595	600	N5PF.
CA	SID	2008	CORE	DIED	20	22	N2PF.
CA	SID	2008	CORE	LOS	384	389	N5PF.
CA	SID	2008	CORE	PAY1_X	411	414	$CHAR3.
CA	SID	2008	CORE	NEOMAT	405	407	N2PF.
CA	SID	2008	CORE	KEY	370	384	14.
CA	SID	2008	CORE	DX15	124	129	$CHAR5.
CA	SID	2008	CORE	DXPOA1	279	280	$CHAR1.
CA	SID	2008	CORE	DMONTH	736	738	N2PF.
CA	SID	2008	CORE	NECODE	403	405	N2PF.
CA	SID	2008	CORE	DXCCS9	211	215	N4PF.
CA	SID	2008	CORE	DXCCS8	207	211	N4PF.
CA	SID	2008	CORE	DX9	94	99	$CHAR5.
CA	SID	2008	CORE	DX8	89	94	$CHAR5.
CA	SID	2008	CORE	DXCCS5	195	199	N4PF.
CA	SID	2008	CORE	DXCCS4	191	195	N4PF.
CA	SID	2008	CORE	DXCCS7	203	207	N4PF.
CA	SID	2008	CORE	DXCCS6	199	203	N4PF.
CA	SID	2008	CORE	DXCCS1	179	183	N4PF.
CA	SID	2008	CORE	DX2	59	64	$CHAR5.
CA	SID	2008	CORE	DXCCS3	187	191	N4PF.
CA	SID	2008	CORE	DXCCS2	183	187	N4PF.
CA	SID	2008	CORE	PRDAY13	650	655	N5PF.
CA	SID	2008	CORE	DXPOA22	300	301	$CHAR1.
CA	SID	2008	CORE	PRDAY1	590	595	N5PF.
CA	SID	2008	CORE	PL_CBSA	418	421	N3PF.
CA	SID	2008	CORE	DXCCS10	215	219	N4PF.
CA	SID	2008	CORE	PR11	483	487	$CHAR4.
CA	SID	2008	CORE	PRDAY3	600	605	N5PF.
CA	SID	2008	CORE	ECODE1	304	309	$CHAR5.
CA	SID	2008	CORE	ECODE2	309	314	$CHAR5.
CA	SID	2008	CORE	ECODE3	314	319	$CHAR5.
CA	SID	2008	CORE	ECODE4	319	324	$CHAR5.
CA	SID	2008	CORE	TOTCHG	703	713	N10PF.
CA	SID	2008	CORE	PRCCS3	533	536	N3PF.
CA	SID	2008	CORE	PRCCS2	530	533	N3PF.
CA	SID	2008	CORE	PRCCS1	527	530	N3PF.
CA	SID	2008	CORE	RACE	700	702	N2PF.
CA	SID	2008	CORE	PRCCS7	545	548	N3PF.
CA	SID	2008	CORE	PRCCS6	542	545	N3PF.
CA	SID	2008	CORE	PRCCS5	539	542	N3PF.
CA	SID	2008	CORE	PRCCS4	536	539	N3PF.
CA	SID	2008	CORE	PRDAY6	615	620	N5PF.
CA	SID	2008	CORE	PRCCS9	551	554	N3PF.
CA	SID	2008	CORE	PRCCS8	548	551	N3PF.
CA	SID	2008	CORE	PRDAY7	620	625	N5PF.
CA	SID	2008	CORE	PNUM_R	434	443	N9PF.
CA	SID	2008	CORE	PR20	519	523	$CHAR4.
CA	SID	2008	CORE	PR21	523	527	$CHAR4.
CA	SID	2008	CORE	PRDAY5	610	615	N5PF.
CA	SID	2008	CORE	PRYEAR14	834	838	N4PF.
CA	SID	2008	CORE	DX13	114	119	$CHAR5.
CA	SID	2008	CORE	PRCCS18	578	581	N3PF.
CA	SID	2008	CORE	DX11	104	109	$CHAR5.
CA	SID	2008	CORE	PRYEAR15	838	842	N4PF.
CA	SID	2008	CORE	DX17	134	139	$CHAR5.
CA	SID	2008	CORE	DX16	129	134	$CHAR5.
CA	SID	2008	CORE	FEMALE	354	356	N2PF.
CA	SID	2008	CORE	DX14	119	124	$CHAR5.
CA	SID	2008	CORE	ECODE5	324	329	$CHAR5.
CA	SID	2008	CORE	DX19	144	149	$CHAR5.
CA	SID	2008	CORE	DX18	139	144	$CHAR5.
CA	SID	2008	CORE	PRDAY8	625	630	N5PF.
CA	SID	2008	CORE	HCUP_OS	358	360	N2PF.
CA	SID	2008	CORE	DQTR	28	30	N2PF.
CA	SID	2008	CORE	PSTATE	698	700	$CHAR2.
CA	SID	2008	CORE	PR4	455	459	$CHAR4.
CA	SID	2008	CORE	PRYEAR19	854	858	N4PF.
CA	SID	2008	CORE	PR1	443	447	$CHAR4.
CA	SID	2008	CORE	PRDAY4	605	610	N5PF.
CA	SID	2008	CORE	PR6	463	467	$CHAR4.
CA	SID	2008	CORE	AYEAR	732	736	N4PF.
CA	SID	2008	CORE	PRDAY21	690	695	N5PF.
CA	SID	2008	CORE	HOSPBRTH	361	364	N3PF.
CA	SID	2008	CORE	HOSPST	364	366	$CHAR2.
CA	SID	2008	CORE	DSHOSPID	41	54	$CHAR13.
CA	SID	2008	CORE	PRDAY20	685	690	N5PF.
CA	SASD	2008	CORE	MEDINCSTQ	514	516	N2PF.
CA	SASD	2008	CORE	BMONTH	579	None	N2PF.
CA	SASD	2008	CORE	AGE	0	3	N3PF.
CA	SASD	2008	CORE	YEAR	569	573	N4PF.
CA	SASD	2008	CORE	ECODE5	449	454	$CHAR5.
CA	SASD	2008	CORE	CPTCCS13	154	157	N3PF.
CA	SASD	2008	CORE	CPTCCS12	151	154	N3PF.
CA	SASD	2008	CORE	CPTCCS11	148	151	N3PF.
CA	SASD	2008	CORE	CPTCCS10	145	148	N3PF.
CA	SASD	2008	CORE	CPTCCS17	166	169	N3PF.
CA	SASD	2008	CORE	CPTCCS16	163	166	N3PF.
CA	SASD	2008	CORE	CPTCCS15	160	163	N3PF.
CA	SASD	2008	CORE	CPTCCS14	157	160	N3PF.
CA	SASD	2008	CORE	DX24	319	324	$CHAR5.
CA	SASD	2008	CORE	CPTCCS18	169	172	N3PF.
CA	SASD	2008	CORE	DX22	309	314	$CHAR5.
CA	SASD	2008	CORE	DX23	314	319	$CHAR5.
CA	SASD	2008	CORE	DX20	299	304	$CHAR5.
CA	SASD	2008	CORE	DX21	304	309	$CHAR5.
CA	SASD	2008	CORE	CPT9	53	58	$CHAR5.
CA	SASD	2008	CORE	CPT8	48	53	$CHAR5.
CA	SASD	2008	CORE	E_CCS3	462	466	N4PF.
CA	SASD	2008	CORE	E_CCS2	458	462	N4PF.
CA	SASD	2008	CORE	E_CCS5	470	474	N4PF.
CA	SASD	2008	CORE	E_CCS4	466	470	N4PF.
CA	SASD	2008	CORE	LOS_X	508	514	N6PF.
CA	SASD	2008	CORE	CPT1	13	18	$CHAR5.
CA	SASD	2008	CORE	CPT3	23	28	$CHAR5.
CA	SASD	2008	CORE	AMONTH	9	11	N2PF.
CA	SASD	2008	CORE	CPT5	33	38	$CHAR5.
CA	SASD	2008	CORE	CPT4	28	33	$CHAR5.
CA	SASD	2008	CORE	CPT7	43	48	$CHAR5.
CA	SASD	2008	CORE	CPT6	38	43	$CHAR5.
CA	SASD	2008	CORE	CPT12	68	73	$CHAR5.
CA	SASD	2008	CORE	CPT15	83	88	$CHAR5.
CA	SASD	2008	CORE	AGEDAY	3	6	N3PF.
CA	SASD	2008	CORE	AGEMONTH	6	9	N3PF.
CA	SASD	2008	CORE	HISPANIC_X	482	484	$CHAR2.
CA	SASD	2008	CORE	CPTCCS20	175	178	N3PF.
CA	SASD	2008	CORE	CPTCCS21	178	181	N3PF.
CA	SASD	2008	CORE	DISP_X	187	189	$CHAR2.
CA	SASD	2008	CORE	CPT20	108	113	$CHAR5.
CA	SASD	2008	CORE	CPT21	113	118	$CHAR5.
CA	SASD	2008	CORE	PL_RUCA4_2005	537	539	N2PF.
CA	SASD	2008	CORE	PL_RUCC2003	539	541	N2PF.
CA	SASD	2008	CORE	AWEEKEND	11	13	N2PF.
CA	SASD	2008	CORE	CPTCCS19	172	175	N3PF.
CA	SASD	2008	CORE	PL_NCHS2006	535	537	N2PF.
CA	SASD	2008	CORE	DX25	324	329	$CHAR5.
CA	SASD	2008	CORE	PAY1	525	527	N2PF.
CA	SASD	2008	CORE	HCUP_ED	478	480	N2PF.
CA	SASD	2008	CORE	STATE_AS	563	565	N2PF.
CA	SASD	2008	CORE	E_CCS1	454	458	N4PF.
CA	SASD	2008	CORE	NCPT	516	519	N3PF.
CA	SASD	2008	CORE	PL_MSA1993	532	535	N3PF.
CA	SASD	2008	CORE	RACE_X	561	563	$CHAR2.
CA	SASD	2008	CORE	PL_UR_CAT4	543	545	N2PF.
CA	SASD	2008	CORE	DXCCS24	421	425	N4PF.
CA	SASD	2008	CORE	DXCCS25	425	429	N4PF.
CA	SASD	2008	CORE	DXCCS20	405	409	N4PF.
CA	SASD	2008	CORE	DXCCS21	409	413	N4PF.
CA	SASD	2008	CORE	DXCCS22	413	417	N4PF.
CA	SASD	2008	CORE	DXCCS23	417	421	N4PF.
CA	SASD	2008	CORE	PL_UIC2003	541	543	N2PF.
CA	SASD	2008	CORE	CPT2	18	23	$CHAR5.
CA	SASD	2008	CORE	DX15	274	279	$CHAR5.
CA	SASD	2008	CORE	PROCTYPE	554	557	N3PF.
CA	SASD	2008	CORE	STATE_OS	567	569	N2PF.
CA	SASD	2008	CORE	DXCCS19	401	405	N4PF.
CA	SASD	2008	CORE	DXCCS18	397	401	N4PF.
CA	SASD	2008	CORE	DISPUNIFORM	185	187	N2PF.
CA	SASD	2008	CORE	DXCCS11	369	373	N4PF.
CA	SASD	2008	CORE	DXCCS10	365	369	N4PF.
CA	SASD	2008	CORE	DXCCS13	377	381	N4PF.
CA	SASD	2008	CORE	DXCCS12	373	377	N4PF.
CA	SASD	2008	CORE	DXCCS15	385	389	N4PF.
